level,vaccination_date,vaccinated,geography,lower_age_limit,region
local,2021-10-18,1959,J06000179,,London
local,2021-10-19,2748,J06000179,,London
local,2021-10-20,2809,J06000179,,London
local,2021-10-21,2972,J06000179,,London
local,2021-10-22,4785,J06000179,,London
local,2021-10-23,2260,J06000179,,London
local,2021-10-24,615,J06000179,,London
local,2021-10-25,2205,J06000179,,London
local,2021-10-26,2439,J06000179,,London
local,2021-10-27,3615,J06000179,,London
local,2021-10-28,2755,J06000179,,London
local,2021-10-29,3920,J06000179,,London
local,2021-10-30,2088,J06000179,,London
local,2021-10-31,401,J06000179,,London
local,2021-11-01,2360,J06000179,,London
local,2021-11-02,3512,J06000179,,London
local,2021-11-03,3078,J06000179,,London
local,2021-11-04,2918,J06000179,,London
local,2021-11-05,4730,J06000179,,London
local,2021-11-06,2092,J06000179,,London
local,2021-11-07,429,J06000179,,London
local,2021-11-08,2417,J06000179,,London
local,2021-11-09,2153,J06000179,,London
local,2021-11-10,3637,J06000179,,London
local,2021-11-11,2918,J06000179,,London
local,2021-11-12,4338,J06000179,,London
local,2021-11-13,2478,J06000179,,London
local,2021-11-14,522,J06000179,,London
local,2021-11-15,2291,J06000179,,London
local,2021-11-16,2871,J06000179,,London
local,2021-11-17,3191,J06000179,,London
local,2021-11-18,2835,J06000179,,London
local,2021-11-19,4741,J06000179,,London
local,2021-11-20,2642,J06000179,,London
local,2021-11-21,501,J06000179,,London
local,2021-11-22,2299,J06000179,,London
local,2021-11-23,2653,J06000179,,London
local,2021-11-24,3950,J06000179,,London
local,2021-11-25,3091,J06000179,,London
local,2021-11-26,4758,J06000179,,London
local,2021-11-27,3176,J06000179,,London
local,2021-11-28,1783,J06000179,,London
local,2021-11-29,2575,J06000179,,London
local,2021-11-30,3934,J06000179,,London
local,2021-12-01,3757,J06000179,,London
local,2021-12-02,3693,J06000179,,London
local,2021-12-03,5788,J06000179,,London
local,2021-12-04,3397,J06000179,,London
local,2021-12-05,1254,J06000179,,London
local,2021-12-06,3092,J06000179,,London
local,2021-12-07,3291,J06000179,,London
local,2021-12-08,4950,J06000179,,London
local,2021-12-09,4468,J06000179,,London
local,2021-12-10,6568,J06000179,,London
local,2021-12-11,5216,J06000179,,London
local,2021-12-12,1846,J06000179,,London
local,2021-12-13,5463,J06000179,,London
local,2021-12-14,6855,J06000179,,London
local,2021-12-15,9556,J06000179,,London
local,2021-12-16,8330,J06000179,,London
local,2021-12-17,10967,J06000179,,London
local,2021-12-18,9611,J06000179,,London
local,2021-12-19,6921,J06000179,,London
local,2021-12-20,6774,J06000179,,London
local,2021-12-21,8496,J06000179,,London
local,2021-12-22,8877,J06000179,,London
local,2021-12-23,5254,J06000179,,London
local,2021-12-24,1810,J06000179,,London
local,2021-12-25,64,J06000179,,London
local,2021-12-26,256,J06000179,,London
local,2021-12-27,2818,J06000179,,London
local,2021-12-28,2552,J06000179,,London
local,2021-12-29,3993,J06000179,,London
local,2021-12-30,3699,J06000179,,London
local,2021-12-31,1480,J06000179,,London
local,2022-01-01,284,J06000179,,London
local,2022-01-02,629,J06000179,,London
local,2022-01-03,1622,J06000179,,London
local,2022-01-04,2595,J06000179,,London
local,2022-01-05,2998,J06000179,,London
local,2022-01-06,2544,J06000179,,London
local,2022-01-07,2943,J06000179,,London
local,2022-01-08,2429,J06000179,,London
local,2022-01-09,962,J06000179,,London
local,2022-01-10,2370,J06000179,,London
local,2022-01-11,2431,J06000179,,London
local,2022-01-12,2137,J06000179,,London
local,2022-01-13,2009,J06000179,,London
local,2022-01-14,2342,J06000179,,London
local,2022-01-15,1930,J06000179,,London
local,2022-01-16,606,J06000179,,London
local,2022-01-17,1462,J06000179,,London
local,2022-01-18,1748,J06000179,,London
local,2022-01-19,1518,J06000179,,London
local,2022-01-20,1658,J06000179,,London
local,2022-01-21,2169,J06000179,,London
local,2022-01-22,1456,J06000179,,London
local,2022-01-23,659,J06000179,,London
local,2022-01-24,1367,J06000179,,London
local,2022-01-25,2096,J06000179,,London
local,2022-01-26,1505,J06000179,,London
local,2022-01-27,1272,J06000179,,London
local,2022-01-28,1836,J06000179,,London
local,2022-01-29,1192,J06000179,,London
local,2022-01-30,489,J06000179,,London
local,2022-01-31,1121,J06000179,,London
local,2022-02-01,1322,J06000179,,London
local,2022-02-02,1111,J06000179,,London
local,2022-02-03,1035,J06000179,,London
local,2022-02-04,1410,J06000179,,London
local,2022-02-05,1059,J06000179,,London
local,2022-02-06,595,J06000179,,London
local,2022-02-07,989,J06000179,,London
local,2022-02-08,1078,J06000179,,London
local,2022-02-09,1191,J06000179,,London
local,2022-02-10,783,J06000179,,London
local,2022-02-11,1371,J06000179,,London
local,2022-02-12,882,J06000179,,London
local,2022-02-13,294,J06000179,,London
local,2022-02-14,751,J06000179,,London
local,2022-02-15,1098,J06000179,,London
local,2022-02-16,967,J06000179,,London
local,2022-02-17,670,J06000179,,London
local,2022-02-18,580,J06000179,,London
local,2022-02-19,748,J06000179,,London
local,2022-02-20,216,J06000179,,London
local,2022-02-21,716,J06000179,,London
local,2022-02-22,955,J06000179,,London
local,2022-02-23,958,J06000179,,London
local,2022-02-24,614,J06000179,,London
local,2022-02-25,1015,J06000179,,London
local,2022-02-26,581,J06000179,,London
local,2022-02-27,446,J06000179,,London
local,2022-02-28,787,J06000179,,London
local,2022-03-01,793,J06000179,,London
local,2022-03-02,654,J06000179,,London
local,2022-03-03,485,J06000179,,London
local,2022-03-04,776,J06000179,,London
local,2022-03-05,625,J06000179,,London
local,2022-03-06,232,J06000179,,London
local,2022-03-07,452,J06000179,,London
local,2020-12-08,11,J06000180,,London
local,2020-12-09,19,J06000180,,London
local,2020-12-10,38,J06000180,,London
local,2020-12-11,56,J06000180,,London
local,2020-12-12,25,J06000180,,London
local,2020-12-13,1,J06000180,,London
local,2020-12-14,40,J06000180,,London
local,2020-12-15,113,J06000180,,London
local,2020-12-16,322,J06000180,,London
local,2020-12-17,257,J06000180,,London
local,2020-12-18,217,J06000180,,London
local,2020-12-19,115,J06000180,,London
local,2020-12-20,65,J06000180,,London
local,2020-12-21,90,J06000180,,London
local,2020-12-22,121,J06000180,,London
local,2020-12-23,80,J06000180,,London
local,2020-12-24,71,J06000180,,London
local,2020-12-25,0,J06000180,,London
local,2020-12-26,4,J06000180,,London
local,2020-12-27,28,J06000180,,London
local,2020-12-28,37,J06000180,,London
local,2020-12-29,159,J06000180,,London
local,2020-12-30,204,J06000180,,London
local,2020-12-31,204,J06000180,,London
local,2021-01-01,66,J06000180,,London
local,2021-01-02,57,J06000180,,London
local,2021-01-03,29,J06000180,,London
local,2021-01-04,195,J06000180,,London
local,2021-01-05,397,J06000180,,London
local,2021-01-06,987,J06000180,,London
local,2021-01-07,1319,J06000180,,London
local,2021-01-08,1658,J06000180,,London
local,2021-01-09,805,J06000180,,London
local,2021-01-10,201,J06000180,,London
local,2021-01-11,445,J06000180,,London
local,2021-01-12,766,J06000180,,London
local,2021-01-13,1482,J06000180,,London
local,2021-01-14,1491,J06000180,,London
local,2021-01-15,1105,J06000180,,London
local,2021-01-16,540,J06000180,,London
local,2021-01-17,282,J06000180,,London
local,2021-01-18,715,J06000180,,London
local,2021-01-19,1039,J06000180,,London
local,2021-01-20,1093,J06000180,,London
local,2021-01-21,1206,J06000180,,London
local,2021-01-22,1269,J06000180,,London
local,2021-01-23,1400,J06000180,,London
local,2021-01-24,635,J06000180,,London
local,2021-01-25,1211,J06000180,,London
local,2021-01-26,846,J06000180,,London
local,2021-01-27,1138,J06000180,,London
local,2021-01-28,1287,J06000180,,London
local,2021-01-29,1956,J06000180,,London
local,2021-01-30,1502,J06000180,,London
local,2021-01-31,648,J06000180,,London
local,2021-02-01,446,J06000180,,London
local,2021-02-02,767,J06000180,,London
local,2021-02-03,1196,J06000180,,London
local,2021-02-04,1079,J06000180,,London
local,2021-02-05,1594,J06000180,,London
local,2021-02-06,2103,J06000180,,London
local,2021-02-07,424,J06000180,,London
local,2021-02-08,720,J06000180,,London
local,2021-02-09,1058,J06000180,,London
local,2021-02-10,1317,J06000180,,London
local,2021-02-11,1740,J06000180,,London
local,2021-02-12,1746,J06000180,,London
local,2021-02-13,1547,J06000180,,London
local,2021-02-14,637,J06000180,,London
local,2021-02-15,751,J06000180,,London
local,2021-02-16,1651,J06000180,,London
local,2021-02-17,1329,J06000180,,London
local,2021-02-18,1989,J06000180,,London
local,2021-02-19,2268,J06000180,,London
local,2021-02-20,1223,J06000180,,London
local,2021-02-21,225,J06000180,,London
local,2021-02-22,717,J06000180,,London
local,2021-02-23,1619,J06000180,,London
local,2021-02-24,1861,J06000180,,London
local,2021-02-25,1911,J06000180,,London
local,2021-02-26,2214,J06000180,,London
local,2021-02-27,743,J06000180,,London
local,2021-02-28,510,J06000180,,London
local,2021-03-01,630,J06000180,,London
local,2021-03-02,1144,J06000180,,London
local,2021-03-03,1158,J06000180,,London
local,2021-03-04,2099,J06000180,,London
local,2021-03-05,2541,J06000180,,London
local,2021-03-06,1890,J06000180,,London
local,2021-03-07,116,J06000180,,London
local,2021-03-08,498,J06000180,,London
local,2021-03-09,831,J06000180,,London
local,2021-03-10,979,J06000180,,London
local,2021-03-11,1020,J06000180,,London
local,2021-03-12,1531,J06000180,,London
local,2021-03-13,2031,J06000180,,London
local,2021-03-14,306,J06000180,,London
local,2021-03-15,843,J06000180,,London
local,2021-03-16,1374,J06000180,,London
local,2021-03-17,1506,J06000180,,London
local,2021-03-18,1754,J06000180,,London
local,2021-03-19,2401,J06000180,,London
local,2021-03-20,3263,J06000180,,London
local,2021-03-21,1660,J06000180,,London
local,2021-03-22,1197,J06000180,,London
local,2021-03-23,2548,J06000180,,London
local,2021-03-24,2464,J06000180,,London
local,2021-03-25,2083,J06000180,,London
local,2021-03-26,3694,J06000180,,London
local,2021-03-27,3351,J06000180,,London
local,2021-03-28,1334,J06000180,,London
local,2021-03-29,1667,J06000180,,London
local,2021-03-30,3239,J06000180,,London
local,2021-03-31,3991,J06000180,,London
local,2021-04-01,3880,J06000180,,London
local,2021-04-02,1181,J06000180,,London
local,2021-04-03,776,J06000180,,London
local,2021-04-04,203,J06000180,,London
local,2021-04-05,588,J06000180,,London
local,2021-04-06,2044,J06000180,,London
local,2021-04-07,3260,J06000180,,London
local,2021-04-08,3034,J06000180,,London
local,2021-04-09,5048,J06000180,,London
local,2021-04-10,4144,J06000180,,London
local,2021-04-11,1384,J06000180,,London
local,2021-04-12,1661,J06000180,,London
local,2021-04-13,1862,J06000180,,London
local,2021-04-14,2189,J06000180,,London
local,2021-04-15,3375,J06000180,,London
local,2021-04-16,3477,J06000180,,London
local,2021-04-17,3839,J06000180,,London
local,2021-04-18,1040,J06000180,,London
local,2021-04-19,2305,J06000180,,London
local,2021-04-20,1706,J06000180,,London
local,2021-04-21,2777,J06000180,,London
local,2021-04-22,3162,J06000180,,London
local,2021-04-23,3617,J06000180,,London
local,2021-04-24,3454,J06000180,,London
local,2021-04-25,1828,J06000180,,London
local,2021-04-26,1865,J06000180,,London
local,2021-04-27,2605,J06000180,,London
local,2021-04-28,4157,J06000180,,London
local,2021-04-29,3336,J06000180,,London
local,2021-04-30,4084,J06000180,,London
local,2021-05-01,3395,J06000180,,London
local,2021-05-02,1139,J06000180,,London
local,2021-05-03,398,J06000180,,London
local,2021-05-04,2328,J06000180,,London
local,2021-05-05,3529,J06000180,,London
local,2021-05-06,4451,J06000180,,London
local,2021-05-07,3923,J06000180,,London
local,2021-05-08,3980,J06000180,,London
local,2021-05-09,1876,J06000180,,London
local,2021-05-10,2131,J06000180,,London
local,2021-05-11,2441,J06000180,,London
local,2021-05-12,3535,J06000180,,London
local,2021-05-13,3624,J06000180,,London
local,2021-05-14,4850,J06000180,,London
local,2021-05-15,3523,J06000180,,London
local,2021-05-16,2753,J06000180,,London
local,2021-05-17,1713,J06000180,,London
local,2021-05-18,2611,J06000180,,London
local,2021-05-19,4258,J06000180,,London
local,2021-05-20,4314,J06000180,,London
local,2021-05-21,5661,J06000180,,London
local,2021-05-22,4408,J06000180,,London
local,2021-05-23,2247,J06000180,,London
local,2021-05-24,1974,J06000180,,London
local,2021-05-25,3041,J06000180,,London
local,2021-05-26,3045,J06000180,,London
local,2021-05-27,4500,J06000180,,London
local,2021-05-28,4722,J06000180,,London
local,2021-05-29,4920,J06000180,,London
local,2021-05-30,2637,J06000180,,London
local,2021-05-31,893,J06000180,,London
local,2021-06-01,2369,J06000180,,London
local,2021-06-02,3268,J06000180,,London
local,2021-06-03,3372,J06000180,,London
local,2021-06-04,3011,J06000180,,London
local,2021-06-05,2629,J06000180,,London
local,2021-06-06,2649,J06000180,,London
local,2021-06-07,2398,J06000180,,London
local,2021-06-08,3263,J06000180,,London
local,2021-06-09,3047,J06000180,,London
local,2021-06-10,3145,J06000180,,London
local,2021-06-11,3738,J06000180,,London
local,2021-06-12,3947,J06000180,,London
local,2021-06-13,2104,J06000180,,London
local,2021-06-14,1823,J06000180,,London
local,2021-06-15,1985,J06000180,,London
local,2021-06-16,3217,J06000180,,London
local,2021-06-17,4075,J06000180,,London
local,2021-06-18,3606,J06000180,,London
local,2021-06-19,3087,J06000180,,London
local,2021-06-20,1429,J06000180,,London
local,2021-06-21,1217,J06000180,,London
local,2021-06-22,2409,J06000180,,London
local,2021-06-23,2132,J06000180,,London
local,2021-06-24,3089,J06000180,,London
local,2021-06-25,2791,J06000180,,London
local,2021-06-26,3830,J06000180,,London
local,2021-06-27,1361,J06000180,,London
local,2021-06-28,1800,J06000180,,London
local,2021-06-29,1399,J06000180,,London
local,2021-06-30,2169,J06000180,,London
local,2021-07-01,2973,J06000180,,London
local,2021-07-02,1962,J06000180,,London
local,2021-07-03,2740,J06000180,,London
local,2021-07-04,1074,J06000180,,London
local,2021-07-05,931,J06000180,,London
local,2021-07-06,1583,J06000180,,London
local,2021-07-07,2543,J06000180,,London
local,2021-07-08,2466,J06000180,,London
local,2021-07-09,1781,J06000180,,London
local,2021-07-10,3206,J06000180,,London
local,2021-07-11,894,J06000180,,London
local,2021-07-12,847,J06000180,,London
local,2021-07-13,943,J06000180,,London
local,2021-07-14,2227,J06000180,,London
local,2021-07-15,2699,J06000180,,London
local,2021-07-16,2275,J06000180,,London
local,2021-07-17,2013,J06000180,,London
local,2021-07-18,1331,J06000180,,London
local,2021-07-19,1073,J06000180,,London
local,2021-07-20,1631,J06000180,,London
local,2021-07-21,1927,J06000180,,London
local,2021-07-22,2240,J06000180,,London
local,2021-07-23,2057,J06000180,,London
local,2021-07-24,2416,J06000180,,London
local,2021-07-25,1233,J06000180,,London
local,2021-07-26,1311,J06000180,,London
local,2021-07-27,1220,J06000180,,London
local,2021-07-28,1713,J06000180,,London
local,2021-07-29,3241,J06000180,,London
local,2021-07-30,2256,J06000180,,London
local,2021-07-31,2364,J06000180,,London
local,2021-08-01,1493,J06000180,,London
local,2021-08-02,2058,J06000180,,London
local,2021-08-03,1436,J06000180,,London
local,2021-08-04,1880,J06000180,,London
local,2021-08-05,1512,J06000180,,London
local,2021-08-06,1916,J06000180,,London
local,2021-08-07,3355,J06000180,,London
local,2021-08-08,1724,J06000180,,London
local,2021-08-09,1942,J06000180,,London
local,2021-08-10,1261,J06000180,,London
local,2021-08-11,1819,J06000180,,London
local,2021-08-12,1736,J06000180,,London
local,2021-08-13,2451,J06000180,,London
local,2021-08-14,1951,J06000180,,London
local,2021-08-15,1211,J06000180,,London
local,2021-08-16,1631,J06000180,,London
local,2021-08-17,1197,J06000180,,London
local,2021-08-18,1287,J06000180,,London
local,2021-08-19,1517,J06000180,,London
local,2021-08-20,1799,J06000180,,London
local,2021-08-21,1757,J06000180,,London
local,2021-08-22,2162,J06000180,,London
local,2021-08-23,1439,J06000180,,London
local,2021-08-24,871,J06000180,,London
local,2021-08-25,1069,J06000180,,London
local,2021-08-26,1563,J06000180,,London
local,2021-08-27,1510,J06000180,,London
local,2021-08-28,1366,J06000180,,London
local,2021-08-29,836,J06000180,,London
local,2021-08-30,489,J06000180,,London
local,2021-08-31,826,J06000180,,London
local,2021-09-01,1049,J06000180,,London
local,2021-09-02,1269,J06000180,,London
local,2021-09-03,1340,J06000180,,London
local,2021-09-04,1643,J06000180,,London
local,2021-09-05,1067,J06000180,,London
local,2021-09-06,1033,J06000180,,London
local,2021-09-07,623,J06000180,,London
local,2021-09-08,794,J06000180,,London
local,2021-09-09,1083,J06000180,,London
local,2021-09-10,1014,J06000180,,London
local,2021-09-11,1082,J06000180,,London
local,2021-09-12,517,J06000180,,London
local,2021-09-13,778,J06000180,,London
local,2021-09-14,502,J06000180,,London
local,2021-09-15,583,J06000180,,London
local,2021-09-16,632,J06000180,,London
local,2021-09-17,973,J06000180,,London
local,2021-09-18,1015,J06000180,,London
local,2021-09-19,575,J06000180,,London
local,2021-09-20,733,J06000180,,London
