start_date,end_date,geography,geography_code,threshold_level,file_name,level,publication_date,proportion_pos,proportion_pos_low_95,proportion_pos_high_95
2021-02-01,2021-02-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.21899999999999997,0.192,0.247
2021-02-08,2021-02-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.255,0.226,0.285
2021-02-15,2021-02-21,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.293,0.263,0.325
2021-02-22,2021-02-28,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.34600000000000003,0.314,0.38
2021-03-01,2021-03-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.395,0.361,0.43
2021-03-08,2021-03-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.44299999999999995,0.40700000000000003,0.48
2021-03-15,2021-03-21,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.451,0.413,0.49
2021-03-22,2021-03-28,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.47,0.43200000000000005,0.509
2021-03-29,2021-04-04,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.562,0.524,0.6
2021-04-05,2021-04-11,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.642,0.606,0.6759999999999999
2021-04-12,2021-04-18,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.674,0.6409999999999999,0.706
2021-04-19,2021-04-25,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.6709999999999999,0.638,0.703
2021-04-26,2021-05-02,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.718,0.688,0.747
2021-05-03,2021-05-09,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.747,0.718,0.775
2021-05-10,2021-05-16,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.753,0.7240000000000001,0.78
2021-05-17,2021-05-23,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.785,0.758,0.81
2021-05-24,2021-05-30,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.8140000000000001,0.789,0.836
2021-05-31,2021-06-06,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.8320000000000001,0.81,0.852
2021-06-07,2021-06-13,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.861,0.8420000000000001,0.878
2021-06-14,2021-06-20,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.8909999999999999,0.8759999999999999,0.9059999999999999
2021-06-21,2021-06-27,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.9079999999999999,0.894,0.9209999999999999
2021-06-28,2021-07-04,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.915,0.902,0.927
2021-07-05,2021-07-11,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.9329999999999999,0.922,0.943
2021-07-12,2021-07-18,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210804covid19infectionsurveydatasets.xlsx,national,2021-08-04,0.9359999999999999,0.925,0.945
2020-12-07,2020-12-13,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.109,0.091,0.128
2020-12-14,2020-12-20,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.114,0.09699999999999999,0.132
2020-12-21,2020-12-27,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.11699999999999999,0.099,0.13699999999999998
2020-12-28,2021-01-03,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.121,0.102,0.14
2021-01-04,2021-01-10,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.139,0.11900000000000001,0.16
2021-01-11,2021-01-17,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.146,0.126,0.16699999999999998
2021-01-18,2021-01-24,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.16399999999999998,0.14300000000000002,0.188
2021-01-25,2021-01-31,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.187,0.162,0.212
2021-02-01,2021-02-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.212,0.18600000000000003,0.23800000000000002
2021-02-08,2021-02-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.247,0.218,0.276
2021-02-15,2021-02-21,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.285,0.255,0.315
2021-02-22,2021-02-28,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.33799999999999997,0.305,0.37
2021-03-01,2021-03-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.386,0.35200000000000004,0.419
2021-03-08,2021-03-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.433,0.397,0.469
2021-03-15,2021-03-21,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.44,0.402,0.478
2021-03-22,2021-03-28,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.45899999999999996,0.42100000000000004,0.496
2021-03-29,2021-04-04,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.551,0.512,0.588
2021-04-05,2021-04-11,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.632,0.595,0.6659999999999999
2021-04-12,2021-04-18,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.665,0.631,0.6970000000000001
2021-04-19,2021-04-25,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.662,0.629,0.6920000000000001
2021-04-26,2021-05-02,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.71,0.679,0.738
2021-05-03,2021-05-09,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.74,0.711,0.767
2021-05-10,2021-05-16,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.745,0.716,0.772
2021-05-17,2021-05-23,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.778,0.75,0.802
2021-05-24,2021-05-30,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.807,0.7829999999999999,0.8290000000000001
2021-05-31,2021-06-06,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.826,0.804,0.846
2021-06-07,2021-06-13,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.857,0.838,0.873
2021-06-14,2021-06-20,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.888,0.872,0.902
2021-06-21,2021-06-27,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.905,0.8909999999999999,0.9179999999999999
2021-06-28,2021-07-04,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.912,0.899,0.924
2021-07-05,2021-07-11,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.9309999999999999,0.919,0.941
2021-07-12,2021-07-18,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.9329999999999999,0.922,0.943
2021-07-19,2021-07-25,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.9390000000000001,0.9279999999999999,0.948
2021-07-26,2021-07-29,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210819covid19infectionsurveydatasets.xlsx,national,2021-08-19,0.9420000000000001,0.932,0.951
2020-12-07,2020-12-13,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.10300000000000001,0.086,0.122
2020-12-14,2020-12-20,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.10800000000000001,0.091,0.126
2020-12-21,2020-12-27,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.111,0.094,0.131
2020-12-28,2021-01-03,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.114,0.098,0.134
2021-01-04,2021-01-10,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.132,0.113,0.153
2021-01-11,2021-01-17,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.139,0.11900000000000001,0.161
2021-01-18,2021-01-24,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.157,0.135,0.18
2021-01-25,2021-01-31,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.17800000000000002,0.154,0.204
2021-02-01,2021-02-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.203,0.177,0.23
2021-02-08,2021-02-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.23800000000000002,0.209,0.267
2021-02-15,2021-02-21,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.275,0.245,0.305
2021-02-22,2021-02-28,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.327,0.294,0.359
2021-03-01,2021-03-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.374,0.34,0.409
2021-03-08,2021-03-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.42,0.384,0.45799999999999996
2021-03-15,2021-03-21,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.42700000000000005,0.389,0.465
2021-03-22,2021-03-28,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.446,0.40700000000000003,0.484
2021-03-29,2021-04-04,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.5379999999999999,0.498,0.575
2021-04-05,2021-04-11,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.619,0.5820000000000001,0.654
2021-04-12,2021-04-18,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.653,0.618,0.6859999999999999
2021-04-19,2021-04-25,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.65,0.615,0.682
2021-04-26,2021-05-02,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.7,0.6679999999999999,0.7290000000000001
2021-05-03,2021-05-09,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.73,0.7,0.758
2021-05-10,2021-05-16,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.735,0.705,0.763
2021-05-17,2021-05-23,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.769,0.74,0.795
2021-05-24,2021-05-30,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.799,0.773,0.8220000000000001
2021-05-31,2021-06-06,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.8190000000000001,0.795,0.84
2021-06-07,2021-06-13,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.85,0.83,0.868
2021-06-14,2021-06-20,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.883,0.866,0.898
2021-06-21,2021-06-27,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.9009999999999999,0.887,0.914
2021-06-28,2021-07-04,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.909,0.895,0.922
2021-07-05,2021-07-11,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.9279999999999999,0.9159999999999999,0.9390000000000001
2021-07-12,2021-07-18,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.9309999999999999,0.919,0.941
2021-07-19,2021-07-25,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.937,0.9259999999999999,0.946
2021-07-26,2021-08-01,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.94,0.93,0.9490000000000001
2021-08-02,2021-08-08,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.9329999999999999,0.922,0.943
2021-08-09,2021-08-13,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210901covid19infectionsurveydatasets2.xlsx,national,2021-09-01,0.941,0.9309999999999999,0.95
2020-12-07,2020-12-13,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210916covid19infectionsurveydatasets.xlsx,national,2021-09-16,0.099,0.083,0.11699999999999999
2020-12-14,2020-12-20,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/20210916covid19infectionsurveydatasets.xlsx,national,2021-09-16,0.10400000000000001,0.08800000000000001,0.122
